enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,hit_counter
25673,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,62,hit
311,city_101,0.558,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,53,hit
26882,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,52,hit
528,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Public Sector,3,52,hit
5443,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Funded Startup,1,96,not_hit
5251,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,7,,,never,24,hit
7133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,hit
18659,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,never,129,hit
10600,city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,14,,,>4,334,hit
18871,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,41,not_hit
25216,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,25,not_hit
32983,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,10,hit
24225,city_21,0.624,,Has relevent experience,Full time course,Masters,No Major,2,,,1,45,not_hit
3832,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,158,hit
1515,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,,87,hit
26186,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,57,hit
4035,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,25,hit
19436,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,2,47,hit
7629,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,500-999,Pvt Ltd,never,55,hit
31308,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,32,hit
4939,city_103,0.92,Male,Has relevent experience,Full time course,Phd,STEM,14,,Public Sector,1,29,hit
11818,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,never,88,hit
4587,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,11,hit
29263,city_64,0.666,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,,never,23,hit
28578,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,178,not_hit
19899,city_21,0.624,Male,No relevent experience,Full time course,High School,,10,,,1,109,not_hit
30600,city_99,0.915,Male,Has relevent experience,no_enrollment,High School,,2,,,1,39,not_hit
11474,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,>4,19,hit
25149,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,>4,146,hit
29846,city_126,0.479,,No relevent experience,,Primary School,,2,,,never,167,not_hit
28844,city_114,0.926,Male,Has relevent experience,Part time course,High School,,15,<10,Pvt Ltd,1,34,not_hit
8231,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,28,hit
30119,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,13,hit
7729,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Early Stage Startup,2,42,hit
19974,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,64,hit
23689,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,16,not_hit
28903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,250,hit
22907,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,13,50-99,Funded Startup,1,84,hit
2840,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,17,50-99,Pvt Ltd,2,4,
23815,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,61,hit
16849,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,14,hit
6103,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,4,,,1,18,not_hit
31392,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,246,hit
19467,city_128,0.527,Female,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,2,18,not_hit
20902,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,>4,57,hit
10774,city_65,0.802,,Has relevent experience,Full time course,Graduate,STEM,4,,,1,129,hit
16461,city_20,0.796,,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,35,not_hit
27975,city_16,0.91,Male,Has relevent experience,no_enrollment,Primary School,,>20,,,2,90,not_hit
5433,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,21,hit
30934,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,NGO,1,57,hit
32473,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,4,
30624,city_21,0.624,Male,No relevent experience,Full time course,High School,,4,,,never,10,not_hit
18899,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,NGO,never,232,hit
19862,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,1,125,hit
7937,city_123,0.738,Male,No relevent experience,no_enrollment,,,2,,,never,68,not_hit
29617,city_100,0.887,Male,Has relevent experience,Part time course,High School,,1,500-999,Pvt Ltd,1,166,not_hit
31286,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,47,hit
24076,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,8,10000+,Pvt Ltd,4,122,not_hit
31454,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,,4,336,hit
23774,city_16,0.91,,No relevent experience,Full time course,Masters,Business Degree,3,,,>4,12,not_hit
17945,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Arts,3,500-999,Pvt Ltd,3,37,hit
15776,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Arts,16,100-500,NGO,>4,63,not_hit
12760,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,41,not_hit
22446,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,6,
12292,city_76,0.698,Female,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,17,hit
27622,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,11,<10,Early Stage Startup,2,22,hit
27051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Other,1,58,hit
5042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,92,hit
27516,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,2,54,hit
218,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,2,106,hit
6289,city_67,0.855,,Has relevent experience,Full time course,Masters,STEM,15,100-500,Pvt Ltd,never,19,not_hit
10223,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,,Public Sector,1,200,hit
25621,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,110,hit
30713,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,never,17,hit
13574,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,316,hit
28010,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,2,35,hit
7409,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,40,hit
26693,city_149,0.689,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,,,4,72,hit
3267,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,10,,,2,48,not_hit
4513,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,2,150,hit
23184,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,12,hit
27514,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Public Sector,>4,45,not_hit
22079,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,3,112,hit
2253,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,2,14,hit
3922,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19,,,1,6,
3063,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,47,not_hit
31601,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,166,hit
26625,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,Oct-49,Pvt Ltd,1,54,not_hit
28655,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,1,34,not_hit
1966,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,20,hit
28063,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,48,not_hit
10614,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,35,hit
10578,city_21,0.624,,No relevent experience,no_enrollment,,,2,,,never,7,not_hit
22130,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,3,106,hit
30137,city_10,0.895,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,124,hit
28884,city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,4,29,hit
31998,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,NGO,1,11,hit
2564,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,2,12,hit
1584,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,15,100-500,Public Sector,>4,70,not_hit
9309,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,41,hit
6031,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,1,78,hit
22401,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,148,hit
24575,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,56,hit
21367,city_149,0.689,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,NGO,4,18,hit
4848,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,44,hit
19275,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,111,hit
21485,city_28,0.939,,No relevent experience,Full time course,High School,,4,,,,2,not_hit
105,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Funded Startup,3,59,not_hit
16421,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,<10,NGO,1,33,not_hit
30335,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,32,hit
27552,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,,,1,45,not_hit
17493,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,2,129,not_hit
31293,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,44,hit
16751,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,5,,,1,158,hit
13763,city_173,0.878,,No relevent experience,no_enrollment,Masters,STEM,1,,,,18,not_hit
4025,city_16,0.91,Male,No relevent experience,,,,4,,Pvt Ltd,never,133,not_hit
16508,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,never,42,not_hit
27644,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,1,57,not_hit
24694,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,4,158,hit
11472,city_100,0.887,Male,No relevent experience,Full time course,High School,,6,,,never,18,not_hit
21583,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,7,5000-9999,Public Sector,never,9,
11414,city_75,0.939,Female,No relevent experience,Full time course,High School,,6,,,never,70,not_hit
138,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Early Stage Startup,2,148,not_hit
2771,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,3,290,hit
21035,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,3,75,not_hit
22869,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,6,not_hit
13792,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,26,hit
10691,city_99,0.915,Female,No relevent experience,Full time course,Graduate,Business Degree,1,,,1,40,hit
18450,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,4,500-999,Pvt Ltd,4,18,hit
5543,city_165,0.903,Male,No relevent experience,no_enrollment,,,6,,Pvt Ltd,never,178,not_hit
4297,city_75,0.939,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,40,not_hit
14032,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,4,14,hit
14888,city_152,0.698,,No relevent experience,no_enrollment,,,<1,,,,40,not_hit
10448,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,34,hit
26788,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Public Sector,>4,58,not_hit
26751,city_74,0.579,,No relevent experience,Part time course,Primary School,,11,100-500,Pvt Ltd,1,14,not_hit
20621,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,2,1000-4999,,2,76,not_hit
25597,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,190,hit
1837,city_75,0.939,,Has relevent experience,Part time course,High School,,>20,Oct-49,Pvt Ltd,2,51,not_hit
13388,city_152,0.698,Male,No relevent experience,Full time course,Graduate,Humanities,3,,,never,15,hit
27904,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,126,hit
27893,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,2,Oct-49,,1,174,not_hit
7250,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,124,hit
12365,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,48,hit
6252,city_36,0.893,Male,No relevent experience,Full time course,Graduate,STEM,8,<10,Pvt Ltd,never,312,hit
3753,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,4,312,hit
21048,city_90,0.698,,No relevent experience,no_enrollment,Primary School,,<1,,,1,198,not_hit
28344,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,102,hit
16365,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,32,hit
683,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,15,hit
28057,city_141,0.763,,Has relevent experience,no_enrollment,High School,,3,,,1,6,not_hit
19301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,20,hit
22046,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,26,not_hit
16016,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,12,not_hit
33325,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,1,102,not_hit
17331,city_83,0.923,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,121,not_hit
12045,city_16,0.91,Male,No relevent experience,,Primary School,,3,,,never,94,not_hit
10593,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,32,hit
13520,city_102,0.804,,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Early Stage Startup,1,73,hit
32963,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Public Sector,1,80,hit
26818,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,60,not_hit
9383,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,13,hit
29399,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,8,100-500,Pvt Ltd,1,41,hit
25086,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,4,118,hit
8483,city_103,0.92,Male,Has relevent experience,no_enrollment,,,10,50-99,Funded Startup,>4,20,not_hit
32935,city_53,0.74,Male,No relevent experience,no_enrollment,Masters,STEM,14,1000-4999,NGO,1,196,not_hit
21566,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,1,Oct-49,Early Stage Startup,1,25,hit
12279,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,,2,28,not_hit
17425,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,7,50-99,Pvt Ltd,1,65,not_hit
19994,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,1,9,
18284,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,3,12,hit
5604,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,34,hit
2140,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,
5743,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,33,hit
1828,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,12,hit
6072,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,100,hit
21333,city_90,0.698,,No relevent experience,no_enrollment,Graduate,STEM,9,,,4,31,hit
30618,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,6,
2750,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,2,92,hit
32676,city_114,0.926,,No relevent experience,Full time course,Graduate,Other,1,Oct-49,Early Stage Startup,1,14,hit
10461,city_37,0.794,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,1,13,hit
8815,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,1,37,hit
27054,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,2,9,
502,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,238,hit
19353,city_73,0.754,,Has relevent experience,Full time course,Graduate,STEM,,,,1,12,hit
30454,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,3,85,hit
15014,city_145,0.555,Male,Has relevent experience,Part time course,Graduate,STEM,2,Oct-49,Pvt Ltd,1,19,hit
